Timestamp,Latitude,Latitude Direction,Longitude,Longitude Direction,Fix Quality,Number of Satellites,Horizontal Dilution of Precision,Altitude,Altitude Units,Geoidal Separation,Geoidal Separation Units,Age of Differential GPS Data,Differential Reference Station ID,utm easting,utm northing
163311.80,42.33811422833333,N,-70.91517137666666,W,5,08,4.8,18.954,M,-28.724,M,0.8,"0061*5F
",342229.69742421387,4689094.027755257
163312.80,42.338122835,N,-70.91518499833333,W,5,08,20.9,18.538,M,-28.724,M,0.8,"0061*6C
",342228.59676600224,4689095.0087233605
163313.80,42.33813103,N,-70.91520790833333,W,5,09,4.7,16.679,M,-28.724,M,0.8,"0061*5E
",342226.7298863321,4689095.961212861
163314.80,42.338139866666666,N,-70.91522250833333,W,5,12,2.2,15.928,M,-28.724,M,0.8,"0061*50
",342225.5492068975,4689096.969536128
163315.80,42.338148186666665,N,-70.91524601166667,W,5,11,2.2,13.986,M,-28.724,M,0.8,"0061*5C
",342223.63376072265,4689097.9370075
163316.80,42.33815551666667,N,-70.91526724666667,W,5,11,2.2,12.793,M,-28.724,M,0.8,"0061*53
",342221.90270913346,4689098.790339818
163317.80,42.338162921666665,N,-70.91528135333333,W,5,12,1.5,12.733,M,-28.724,M,0.8,"0061*50
",342220.7590921967,4689099.638774477
163318.80,42.33817178666666,N,-70.915298415,W,5,12,1.3,12.439,M,-28.724,M,0.8,"0061*54
",342219.3756879819,4689100.654812468
163319.80,42.33817636333333,N,-70.915321815,W,5,11,1.5,11.263,M,-28.724,M,0.8,"0061*58
",342217.45939448744,4689101.206429299
163320.80,42.338176641666664,N,-70.91533991,W,5,10,2.2,10.660,M,-28.724,M,0.8,"0061*5A
",342215.9693878185,4689101.270910787
163321.80,42.33817249333333,N,-70.915353335,W,5,11,2.3,10.355,M,-28.724,M,0.8,"0061*59
",342214.85303410806,4689100.835184601
163322.80,42.33816725166667,N,-70.91536321833334,W,5,07,2.7,10.334,M,-28.724,M,0.8,"0061*52
",342214.02571552526,4689100.271481819
163323.80,42.33816147666667,N,-70.91537201333334,W,5,08,4.3,10.062,M,-28.724,M,0.8,"0061*59
",342213.2867220518,4689099.646537687
163324.80,42.3381582,N,-70.915373865,W,5,07,3.7,10.279,M,-28.724,M,0.8,"0061*55
",342213.1259829177,4689099.286128216
163325.80,42.338158375,N,-70.91537422166667,W,5,06,4.3,10.293,M,-28.724,M,0.8,"0061*55
",342213.09703766904,4689099.306222245
163326.80,42.338158533333335,N,-70.91537398833333,W,5,06,4.3,10.339,M,-28.724,M,0.8,"0061*57
",342213.1166561436,4689099.323370827
