Timestamp,Latitude,Latitude Direction,Longitude,Longitude Direction,Fix Quality,Number of Satellites,Horizontal Dilution of Precision,Altitude,Altitude Units,Geoidal Separation,Geoidal Separation Units,Age of Differential GPS Data,Differential Reference Station ID,utm easting,utm northing
162443.80,42.33902784,N,-71.08486240666667,W,5,18,0.9,4.443,M,-28.723,M,1.8,"0061*63
",328252.6129987568,4689524.270837264
162444.80,42.33902783,N,-71.08486235333334,W,5,18,0.9,4.436,M,-28.723,M,2.8,"0061*62
",328252.6173652235,4689524.269619113
162445.80,42.33902784833333,N,-71.08486235333334,W,5,18,0.9,4.425,M,-28.723,M,3.8,"0061*69
",328252.6174151379,4689524.271654891
162446.80,42.33902792333333,N,-71.084862375,W,5,18,0.9,4.406,M,-28.723,M,0.8,"0061*64
",328252.61583439517,4689524.2800268335
162447.80,42.33902799,N,-71.08486239833333,W,5,18,0.9,4.405,M,-28.723,M,0.8,"0061*67
",328252.61409366166,4689524.287476789
162448.80,42.339028065,N,-71.08486244666666,W,5,17,0.9,4.405,M,-28.723,M,0.8,"0061*6B
",328252.61031607375,4689524.295902595
162449.80,42.33902808,N,-71.08486246833333,W,5,18,0.9,4.405,M,-28.723,M,0.8,"0061*64
",328252.6085719769,4689524.2976119965
162450.80,42.33902822,N,-71.08486247166667,W,5,18,0.9,4.392,M,-28.723,M,0.8,"0061*6B
",328252.60867853457,4689524.313164662
162451.80,42.33902826333333,N,-71.08486248666667,W,5,17,0.9,4.382,M,-28.723,M,1.8,"0061*69
",328252.60756079,4689524.318006797
162452.80,42.33902826333333,N,-71.08486250666667,W,5,17,0.9,4.377,M,-28.723,M,2.8,"0061*6D
",328252.6059131545,4689524.318047195
162453.80,42.33902827666667,N,-71.08486250333333,W,5,17,0.9,4.368,M,-28.723,M,3.8,"0061*68
",328252.60622406285,4689524.319521027
162454.80,42.33902835666667,N,-71.08486256666667,W,5,17,0.9,4.359,M,-28.723,M,0.8,"0061*65
",328252.6012243618,4689524.328532343
162455.80,42.339028495,N,-71.084862555,W,5,17,0.9,4.351,M,-28.723,M,0.8,"0061*63
",328252.60256210784,4689524.3438696405
162456.80,42.33902858333333,N,-71.084862545,W,5,17,0.9,4.351,M,-28.723,M,1.8,"0061*6E
",328252.6036264213,4689524.353658186
162457.80,42.33902866,N,-71.08486252166666,W,5,17,0.9,4.346,M,-28.723,M,0.8,"0061*65
",328252.6057573967,4689524.362124304
162458.80,42.33902870666667,N,-71.08486250166666,W,5,17,0.9,4.341,M,-28.723,M,1.8,"0061*65
",328252.60753208504,4689524.367265885
162459.80,42.33902875,N,-71.08486250666667,W,5,17,0.9,4.332,M,-28.723,M,2.8,"0061*65
",328252.6072381551,4689524.3720878195
162500.80,42.33902877333333,N,-71.08486254333333,W,5,17,0.9,4.327,M,-28.723,M,3.8,"0061*6A
",328252.6042810185,4689524.374752872
162501.80,42.33902884,N,-71.08486256,W,5,17,0.9,4.311,M,-28.723,M,4.8,"0061*6F
",328252.6030894969,4689524.382189361
162502.80,42.33902886833334,N,-71.08486256666667,W,5,17,0.9,4.296,M,-28.723,M,5.8,"0061*65
",328252.6026174276,4689524.38534903
162503.80,42.33902884333333,N,-71.08486256833334,W,5,17,0.9,4.291,M,-28.723,M,6.8,"0061*64
",328252.6024120601,4689524.382576336
162504.80,42.339028825,N,-71.08486249166667,W,5,17,0.9,4.281,M,-28.723,M,7.8,"0061*60
",328252.60867807444,4689524.380385702
162505.80,42.33902882666667,N,-71.084862435,W,5,17,0.9,4.269,M,-28.723,M,8.8,"0061*60
",328252.61335091165,4689524.380456312
162506.80,42.33902878666667,N,-71.08486239333334,W,5,17,0.9,4.256,M,-28.723,M,9.8,"0061*66
",328252.61667457677,4689524.375930455
162507.80,42.3390288,N,-71.08486237666666,W,5,17,0.9,4.237,M,-28.723,M,10.8,"0061*54
",328252.6180839088,4689524.377377355
162508.80,42.33902880666667,N,-71.08486236166667,W,5,17,0.9,4.228,M,-28.723,M,11.8,"0061*52
",328252.61933778354,4689524.37808734
162509.80,42.339028801666664,N,-71.08486234833333,W,5,17,0.9,4.222,M,-28.723,M,12.8,"0061*50
",328252.62042259413,4689524.377505194
162510.80,42.33902877,N,-71.084862315,W,5,17,0.9,4.220,M,-28.723,M,13.8,"0061*59
",328252.62308243546,4689524.373921523
162511.80,42.33902874666666,N,-71.084862315,W,5,17,0.9,4.220,M,-28.723,M,14.8,"0061*57
",328252.6230189081,4689524.371330534
162512.80,42.339028776666666,N,-71.08486226833334,W,5,17,0.9,4.211,M,-28.723,M,15.8,"0061*5D
",328252.62694506696,4689524.374567544
162513.80,42.33902883166667,N,-71.084862245,W,5,17,0.9,4.203,M,-28.723,M,16.8,"0061*58
",328252.6290170505,4689524.380627746
162514.80,42.339028835,N,-71.08486223,W,5,17,0.9,4.197,M,-28.723,M,17.8,"0061*58
",328252.63026184984,4689524.380967589
162515.80,42.339028803333335,N,-71.08486219333334,W,5,17,0.9,4.195,M,-28.723,M,18.8,"0061*52
",328252.63319629815,4689524.377377183
162516.80,42.33902878833333,N,-71.084862165,W,5,17,0.9,4.200,M,-28.723,M,19.8,"0061*57
",328252.63548960676,4689524.375654317
162517.80,42.339028784999996,N,-71.08486216833333,W,5,17,0.9,4.196,M,-28.723,M,20.8,"0061*52
",328252.63520592655,4689524.37529091
162518.80,42.3390288,N,-71.08486218166667,W,5,17,0.9,4.192,M,-28.723,M,21.8,"0061*5E
",328252.63414834195,4689524.376983477
162519.80,42.33902883,N,-71.084862185,W,5,17,0.9,4.181,M,-28.723,M,22.8,"0061*5E
",328252.63395541516,4689524.38032148
162520.80,42.33902882333334,N,-71.08486218,W,5,17,0.9,4.179,M,-28.723,M,23.8,"0061*56
",328252.63434917177,4689524.3795711
162521.80,42.339028791666664,N,-71.084862175,W,5,17,0.9,4.170,M,-28.723,M,24.8,"0061*5B
",328252.6346748654,4689524.376044659
162522.80,42.33902878666667,N,-71.08486215333333,W,5,17,0.9,4.166,M,-28.723,M,25.8,"0061*56
",328252.6364461903,4689524.375445683
162523.80,42.33902880833333,N,-71.08486215833334,W,5,17,0.9,4.157,M,-28.723,M,26.8,"0061*59
",328252.6360932707,4689524.377861699
162524.80,42.33902881,N,-71.08486214,W,5,17,0.9,4.150,M,-28.723,M,27.8,"0061*5B
",328252.63760814146,4689524.378009738
162525.80,42.33902881666667,N,-71.08486210833334,W,5,17,0.9,4.138,M,-28.723,M,28.8,"0061*53
",328252.6402350447,4689524.378686058
162526.80,42.33902878833333,N,-71.08486207,W,5,17,0.9,4.134,M,-28.723,M,29.8,"0061*55
",328252.6433158707,4689524.375462428
162527.80,42.33902875333333,N,-71.08486205666667,W,5,17,0.9,4.131,M,-28.723,M,30.8,"0061*5B
",328252.6443190033,4689524.371549014
162528.80,42.33902875,N,-71.08486201833334,W,5,17,0.9,4.126,M,-28.723,M,31.8,"0061*56
",328252.6474678923,4689524.371101443
162529.80,42.33902876166667,N,-71.084861985,W,5,17,0.9,4.121,M,-28.723,M,32.8,"0061*5F
",328252.6502457131,4689524.372329609
162530.80,42.339028756666664,N,-71.084861965,W,5,18,0.9,4.120,M,-28.723,M,33.8,"0061*5D
",328252.65187973354,4689524.371733999
162531.80,42.339028766666665,N,-71.08486194666666,W,5,18,0.9,4.121,M,-28.723,M,34.8,"0061*5D
",328252.65341729263,4689524.372807392
162532.80,42.33902875333333,N,-71.084861905,W,5,18,0.9,4.124,M,-28.723,M,35.8,"0061*52
",328252.6568135626,4689524.371242666
162533.80,42.339028758333335,N,-71.08486185666666,W,5,18,0.9,4.121,M,-28.723,M,36.8,"0061*50
",328252.66080895887,4689524.371700249
162534.80,42.33902874166667,N,-71.08486180333334,W,5,18,0.9,4.117,M,-28.723,M,37.8,"0061*5C
",328252.6651572726,4689524.369741815
162535.80,42.33902873,N,-71.08486177166667,W,5,18,0.9,4.115,M,-28.723,M,38.8,"0061*55
",328252.6677342636,4689524.368382359
162536.80,42.33902871666667,N,-71.08486173,W,5,18,0.9,4.113,M,-28.723,M,39.8,"0061*57
",328252.67113053356,4689524.36681763
162537.80,42.339028725,N,-71.08486166833333,W,5,18,0.9,4.104,M,-28.723,M,40.8,"0061*51
",328252.67623342667,4689524.367618425
162538.80,42.33902871833333,N,-71.08486162,W,5,18,0.9,4.095,M,-28.723,M,41.8,"0061*5E
",328252.6801970592,4689524.366780514
162539.80,42.33902871,N,-71.08486155333334,W,5,17,0.9,4.085,M,-28.723,M,42.8,"0061*50
",328252.6856664851,4689524.365720503
162540.80,42.339028715,N,-71.084861505,W,5,18,0.9,4.078,M,-28.723,M,43.8,"0061*5F
",328252.6896618813,4689524.366178087
162541.80,42.33902871,N,-71.08486147833334,W,5,18,0.9,4.074,M,-28.723,M,44.8,"0061*57
",328252.6918451135,4689524.365569011
162542.80,42.33902872,N,-71.084861425,W,5,18,0.9,4.067,M,-28.723,M,45.8,"0061*5D
",328252.6962660322,4689524.366571708
162543.80,42.33902872,N,-71.08486140333333,W,5,18,0.9,4.063,M,-28.723,M,46.8,"0061*5D
",328252.698050968,4689524.366527944
162544.80,42.33902872666667,N,-71.08486138833334,W,5,18,0.9,4.059,M,-28.723,M,47.8,"0061*50
",328252.69930484483,4689524.367237928
162545.80,42.33902870166666,N,-71.08486135333334,W,5,18,0.9,4.060,M,-28.723,M,48.8,"0061*51
",328252.70212013926,4689524.364391171
162546.80,42.339028705,N,-71.08486132166666,W,5,18,0.9,4.060,M,-28.723,M,49.8,"0061*57
",328252.7047379692,4689524.36469735
162547.80,42.339028665,N,-71.08486128333334,W,5,18,0.9,4.061,M,-28.723,M,50.8,"0061*50
",328252.70778702956,4689524.360178228
162548.80,42.33902864666667,N,-71.08486124666666,W,5,18,0.9,4.053,M,-28.723,M,51.8,"0061*54
",328252.7107577813,4689524.358068387
162549.80,42.33902863666667,N,-71.08486119833333,W,5,18,0.9,4.044,M,-28.723,M,52.8,"0061*5E
",328252.7147123385,4689524.356860336
162550.80,42.339028686666666,N,-71.084861125,W,5,18,0.9,4.030,M,-28.723,M,53.8,"0061*55
",328252.72088979254,4689524.36226433
162551.80,42.339028666666664,N,-71.08486109166667,W,5,18,0.9,4.025,M,-28.723,M,54.8,"0061*56
",328252.72358139756,4689524.359976153
162552.80,42.33902863833333,N,-71.084861075,W,5,18,0.9,4.025,M,-28.723,M,55.8,"0061*5D
",328252.7248772858,4689524.356796287
162553.80,42.339028606666666,N,-71.08486105,W,5,18,0.9,4.024,M,-28.723,M,56.8,"0061*55
",328252.72685061285,4689524.353229448
162554.80,42.33902861333333,N,-71.08486101,W,5,18,0.9,4.015,M,-28.723,M,57.8,"0061*58
",328252.73016403243,4689524.353888935
162555.80,42.339028635,N,-71.08486098666667,W,5,18,0.9,4.009,M,-28.723,M,58.8,"0061*52
",328252.73214526044,4689524.356247723
162556.80,42.339028635,N,-71.08486094666667,W,5,18,0.9,4.006,M,-28.723,M,59.8,"0061*5A
",328252.7354405315,4689524.356166928
162557.80,42.339030386666664,N,-71.08486344166667,W,1,18,0.7,1.865,M,-28.723,M,0.0,"*68
",328252.5346672494,4689524.55571578
162558.80,42.33903042666667,N,-71.08486345666667,W,1,18,0.7,1.858,M,-28.723,M,0.0,"*6B
",328252.53354042757,4689524.560187772
162559.80,42.33903043666667,N,-71.08486346833334,W,1,18,0.7,1.837,M,-28.723,M,0.0,"*6E
",328252.53260653245,4689524.561321761
162600.80,42.33903045833333,N,-71.08486345166666,W,1,18,0.7,1.827,M,-28.723,M,0.0,"*69
",328252.5340385528,4689524.563694017
162601.80,42.33903048333333,N,-71.08486347,W,1,18,0.7,1.822,M,-28.723,M,0.0,"*6A
",328252.5325962849,4689524.566507106
162602.80,42.33903050666667,N,-71.08486348333334,W,1,18,0.7,1.818,M,-28.723,M,0.0,"*6F
",328252.53156139085,4689524.569125026
162603.80,42.339030523333335,N,-71.0848635,W,1,18,0.7,1.815,M,-28.723,M,0.0,"*6A
",328252.53023373906,4689524.571009398
162604.80,42.339030568333335,N,-71.08486349666667,W,1,18,0.7,1.809,M,-28.723,M,0.0,"*60
",328252.5306308612,4689524.575999572
162605.80,42.339030601666664,N,-71.08486348833334,W,1,18,0.7,1.802,M,-28.723,M,0.0,"*63
",328252.53140812897,4689524.579684152
162606.80,42.33903062666667,N,-71.08486347166667,W,1,18,0.7,1.792,M,-28.723,M,0.0,"*61
",328252.53284922265,4689524.582426547
162607.80,42.339030668333336,N,-71.08486344666666,W,1,18,0.7,1.784,M,-28.723,M,0.0,"*65
",328252.5350222094,4689524.587002817
162608.80,42.33903071666667,N,-71.08486344333333,W,1,18,0.7,1.774,M,-28.723,M,0.0,"*69
",328252.5354284068,4689524.592363133
162609.80,42.339030763333334,N,-71.084863405,W,1,18,0.7,1.771,M,-28.723,M,0.0,"*64
",328252.53871342604,4689524.5974676795
162610.80,42.339030835,N,-71.08486339833334,W,1,18,0.7,1.773,M,-28.723,M,0.0,"*6E
",328252.5394577579,4689524.605412251
162611.80,42.339030915,N,-71.08486338333333,W,1,18,0.7,1.772,M,-28.723,M,0.0,"*6B
",328252.5409112945,4689524.614265345
162612.80,42.339030955,N,-71.08486335833334,W,1,18,0.7,1.774,M,-28.723,M,0.0,"*60
",328252.5430797393,4689524.618656542
162613.80,42.339030965,N,-71.084863325,W,1,18,0.7,1.779,M,-28.723,M,0.0,"*68
",328252.54585302237,4689524.619699636
162614.80,42.339031008333336,N,-71.08486328833334,W,1,18,0.7,1.768,M,-28.723,M,0.0,"*6F
",328252.5489916638,4689524.624437411
162615.80,42.33903104,N,-71.084863245,W,1,18,0.7,1.767,M,-28.723,M,0.0,"*65
",328252.55264775536,4689524.627866225
162616.80,42.339031041666665,N,-71.0848632,W,1,18,0.7,1.757,M,-28.723,M,0.0,"*65
",328252.55635946913,4689524.6279604
162617.80,42.339031055,N,-71.08486317333333,W,1,18,0.7,1.751,M,-28.723,M,0.0,"*63
",328252.5585926157,4689524.629387102
162618.80,42.339031078333335,N,-71.08486314833333,W,1,18,0.7,1.749,M,-28.723,M,0.0,"*62
",328252.56071568804,4689524.631927594
162619.80,42.339031115,N,-71.08486309833333,W,1,18,0.7,1.745,M,-28.723,M,0.0,"*6E
",328252.56493460236,4689524.635898153
162620.80,42.33903114666667,N,-71.08486305833334,W,1,18,0.7,1.749,M,-28.723,M,0.0,"*6D
",328252.5683160849,4689524.639333701
162621.80,42.33903117333333,N,-71.08486298833333,W,1,18,0.7,1.750,M,-28.723,M,0.0,"*62
",328252.5741554086,4689524.642153439
162622.80,42.339031215,N,-71.08486292,W,1,18,0.7,1.746,M,-28.723,M,0.0,"*64
",328252.5798982668,4689524.646642179
162623.80,42.33903122833333,N,-71.0848629,W,1,18,0.7,1.748,M,-28.723,M,0.0,"*67
",328252.58158220374,4689524.648082347
162624.80,42.33903125333333,N,-71.084862895,W,1,18,0.7,1.746,M,-28.723,M,0.0,"*6D
",328252.5820621761,4689524.650848307
162625.80,42.33903129,N,-71.08486289166666,W,1,18,0.7,1.745,M,-28.723,M,0.0,"*69
",328252.5824366098,4689524.654913128
162626.80,42.33903132,N,-71.08486286666667,W,1,18,0.7,1.737,M,-28.723,M,0.0,"*63
",328252.58457783284,4689524.658193902
162627.80,42.33903134333333,N,-71.08486282833333,W,1,18,0.7,1.731,M,-28.723,M,0.0,"*6B
",328252.58779932454,4689524.660707462
162628.80,42.33903136166666,N,-71.08486280833333,W,1,18,0.7,1.722,M,-28.723,M,0.0,"*65
",328252.58949687437,4689524.662702842
162629.80,42.33903137,N,-71.08486279333333,W,1,18,0.7,1.721,M,-28.723,M,0.0,"*6D
",328252.5907552867,4689524.663597897
162630.80,42.33903137666667,N,-71.08486279666667,W,1,18,0.7,1.720,M,-28.723,M,0.0,"*6E
",328252.5904988326,4689524.664344911
162631.80,42.33903143333333,N,-71.08486277666667,W,1,18,0.7,1.731,M,-28.723,M,0.0,"*62
",328252.5923007468,4689524.670596916
162632.80,42.339031495,N,-71.08486276333333,W,1,18,0.7,1.738,M,-28.723,M,0.0,"*6D
",328252.5935670644,4689524.677417597
162633.80,42.33903150333333,N,-71.08486279166667,W,1,18,0.7,1.752,M,-28.723,M,0.0,"*62
",328252.59125560307,4689524.67840018
162634.80,42.339031541666664,N,-71.08486285166667,W,1,17,0.7,1.765,M,-28.723,M,0.0,"*68
",328252.58641706745,4689524.682777999
162635.80,42.339031518333336,N,-71.08486290666667,W,1,17,0.7,1.771,M,-28.723,M,0.0,"*6B
",328252.58182254515,4689524.680298103
162636.80,42.33903152166667,N,-71.08486299333333,W,1,17,0.7,1.779,M,-28.723,M,0.0,"*6D
",328252.5746918732,4689524.680843302
162637.80,42.33903155,N,-71.08486307,W,1,17,0.7,1.781,M,-28.723,M,0.0,"*6C
",328252.56845308316,4689524.68414436
162638.80,42.339031575,N,-71.08486313666667,W,1,17,0.7,1.784,M,-28.723,M,0.0,"*68
",328252.5630290343,4689524.687055079
162639.80,42.33903160166667,N,-71.08486319166667,W,1,17,0.7,1.787,M,-28.723,M,0.0,"*63
",328252.5585706423,4689524.690127303
162640.80,42.33903161,N,-71.08486323333334,W,1,17,0.7,1.790,M,-28.723,M,0.0,"*6C
",328252.55516075937,4689524.691136818
162641.80,42.33903161166667,N,-71.08486327333334,W,1,17,0.7,1.792,M,-28.723,M,0.0,"*68
",328252.5518700284,4689524.691402685
162642.80,42.339031606666666,N,-71.084863345,W,1,17,0.7,1.799,M,-28.723,M,0.0,"*60
",328252.5459523941,4689524.6909922315
162643.80,42.33903162166666,N,-71.08486343166666,W,1,17,0.7,1.796,M,-28.723,M,0.0,"*63
",328252.53885348584,4689524.692832922
162644.80,42.339031605,N,-71.084863485,W,1,17,0.7,1.799,M,-28.723,M,0.0,"*6E
",328252.53441441676,4689524.691089944
162645.80,42.33903157666666,N,-71.08486354166666,W,1,17,0.7,1.804,M,-28.723,M,0.0,"*6D
",328252.529668979,4689524.688058203
162646.80,42.339031585,N,-71.08486360833334,W,1,17,0.7,1.807,M,-28.723,M,0.0,"*6F
",328252.5241995534,4689524.689118215
162647.80,42.33903154666667,N,-71.08486367166667,W,1,17,0.7,1.805,M,-28.723,M,0.0,"*61
",328252.5188776778,4689524.6849895185
162648.80,42.33903155,N,-71.084863725,W,1,17,0.7,1.807,M,-28.723,M,0.0,"*60
",328252.51449306286,4689524.685467386
162649.80,42.339031518333336,N,-71.08486375833333,W,1,17,0.7,1.802,M,-28.723,M,0.0,"*61
",328252.51166079,4689524.682018371
162650.80,42.33903150333333,N,-71.08486373833334,W,1,17,0.7,1.802,M,-28.723,M,0.0,"*6C
",328252.51326758426,4689524.680312338
162651.80,42.339031489999996,N,-71.084863745,W,1,17,0.7,1.801,M,-28.723,M,0.0,"*64
",328252.512682071,4689524.678845239
162652.80,42.339031455,N,-71.08486375333334,W,1,17,0.7,1.803,M,-28.723,M,0.0,"*68
",328252.5119002656,4689524.674975589
162653.80,42.339031418333334,N,-71.084863775,W,1,17,0.7,1.808,M,-28.723,M,0.0,"*66
",328252.51001550094,4689524.6709477985
162654.80,42.33903142166667,N,-71.084863775,W,1,17,0.7,1.813,M,-28.723,M,0.0,"*69
",328252.51002457633,4689524.6713179415
162655.80,42.33903142333333,N,-71.08486377,W,1,17,0.7,1.817,M,-28.723,M,0.0,"*6C
",328252.51044102124,4689524.671492912
162656.80,42.339031408333334,N,-71.084863765,W,1,17,0.7,1.821,M,-28.723,M,0.0,"*62
",328252.5108120915,4689524.669817177
162657.80,42.33903135166667,N,-71.08486371,W,1,17,0.7,1.826,M,-28.723,M,0.0,"*6D
",328252.5151888054,4689524.663413681
162658.80,42.33903127833333,N,-71.084863675,W,1,17,0.7,1.824,M,-28.723,M,0.0,"*6F
",328252.51787250704,4689524.655199877
162659.80,42.33903121833333,N,-71.08486367333333,W,1,17,0.7,1.820,M,-28.723,M,0.0,"*68
",328252.5178464532,4689524.648533967
162700.80,42.33903117,N,-71.084863665,W,1,17,0.7,1.820,M,-28.723,M,0.0,"*62
",328252.5184013748,4689524.6431500865
162701.80,42.33903113,N,-71.084863645,W,1,17,0.7,1.834,M,-28.723,M,0.0,"*65
",328252.51994010597,4689524.638667993
162702.80,42.33903107333333,N,-71.08486362333333,W,1,17,0.7,1.844,M,-28.723,M,0.0,"*62
",328252.52157076076,4689524.632331827
162703.80,42.339030995,N,-71.084863605,W,1,17,0.7,1.851,M,-28.723,M,0.0,"*6C
",328252.522867821,4689524.623596477
162704.80,42.339030963333336,N,-71.0848636,W,1,17,0.7,1.859,M,-28.723,M,0.0,"*61
",328252.52319351246,4689524.620070035
162705.80,42.339030943333334,N,-71.084863635,W,1,17,0.7,1.862,M,-28.723,M,0.0,"*68
",328252.52025570086,4689524.617919884
162706.80,42.339030926666666,N,-71.08486369166667,W,1,17,0.7,1.870,M,-28.723,M,0.0,"*65
",328252.5155420289,4689524.616183638
162707.80,42.339030926666666,N,-71.08486378333333,W,1,17,0.7,1.861,M,-28.723,M,0.0,"*67
",328252.50799037004,4689524.616368794
162708.80,42.339030896666664,N,-71.084863905,W,1,17,0.7,1.852,M,-28.723,M,0.0,"*61
",328252.49788558506,4689524.613283274
162709.80,42.339030908333335,N,-71.08486401,W,1,17,0.7,1.842,M,-28.723,M,0.0,"*6D
",328252.48926726845,4689524.614790857
162710.80,42.33903093333333,N,-71.08486411166666,W,1,17,0.7,1.834,M,-28.723,M,0.0,"*64
",328252.4809598623,4689524.617772271
162711.80,42.339030935,N,-71.0848642,W,1,17,0.7,1.828,M,-28.723,M,0.0,"*6B
",328252.473687346,4689524.618135765
162712.80,42.33903093,N,-71.08486428666667,W,1,17,0.7,1.828,M,-28.723,M,0.0,"*65
",328252.46653398563,4689524.617755611
162713.80,42.339030935,N,-71.08486437666667,W,1,17,0.7,1.832,M,-28.723,M,0.0,"*67
",328252.45913324435,4689524.618492613
162714.80,42.33903098,N,-71.08486444,W,1,17,0.7,1.837,M,-28.723,M,0.0,"*64
",328252.4540382525,4689524.623617445
162715.80,42.339031005,N,-71.08486448333333,W,1,17,0.7,1.851,M,-28.723,M,0.0,"*6E
",328252.45053644397,4689524.626481033
162716.80,42.339031006666666,N,-71.084864535,W,1,17,0.7,1.866,M,-28.723,M,0.0,"*65
",328252.4462845938,4689524.626770465
162717.80,42.33903099,N,-71.08486453166667,W,1,18,0.7,1.872,M,-28.723,M,0.0,"*6F
",328252.44651382184,4689524.624913026
162718.80,42.33902618166667,N,-71.08486248,W,5,18,0.9,4.322,M,-28.723,M,0.8,"0000*66
",328252.6024424459,4689524.086840105
162719.80,42.339024081666665,N,-71.08486278,W,5,17,0.9,4.630,M,-28.723,M,0.8,"0000*64
",328252.5720104622,4689523.854257068
162720.80,42.33902428166667,N,-71.084862115,W,5,17,0.9,4.599,M,-28.723,M,0.8,"0000*68
",328252.62733882625,4689523.87512232
162721.80,42.339023618333336,N,-71.08486207833333,W,5,17,0.9,4.688,M,-28.723,M,0.8,"0000*6B
",328252.6285534971,4689523.801390145
162722.80,42.339023266666665,N,-71.084862185,W,5,17,0.9,4.741,M,-28.723,M,0.8,"0000*61
",328252.6188086644,4689523.762555694
162723.80,42.339022936666666,N,-71.084862235,W,5,17,0.9,4.777,M,-28.723,M,0.8,"0000*6C
",328252.6137911192,4689523.726012701
162724.80,42.33902262833333,N,-71.08486234333333,W,5,17,0.9,4.810,M,-28.723,M,0.8,"0000*67
",328252.60402696347,4689523.6919934545
162725.80,42.33902247666666,N,-71.084862475,W,5,17,0.9,4.811,M,-28.723,M,0.8,"0061*64
",328252.59276710823,4689523.675417978
162726.80,42.339022326666665,N,-71.08486246,W,5,17,0.9,4.772,M,-28.723,M,0.8,"0061*67
",328252.5935944439,4689523.658731323
162727.80,42.33902233,N,-71.08486235833334,W,5,17,0.9,4.738,M,-28.723,M,0.8,"0061*63
",328252.60197899176,4689523.658896109
162728.80,42.339022553333336,N,-71.08486231,W,5,17,0.9,4.732,M,-28.723,M,0.8,"0061*6D
",328252.60656882345,4689523.6835979475
162729.80,42.33902274166667,N,-71.08486234333333,W,5,18,0.9,4.789,M,-28.723,M,0.8,"0061*6F
",328252.6043355252,4689523.704578259
162730.80,42.33902299166667,N,-71.08486243333333,W,5,17,0.9,4.836,M,-28.723,M,0.8,"0061*6F
",328252.59760182083,4689523.732520643
162731.80,42.33902304833333,N,-71.08486256666667,W,5,17,0.9,4.863,M,-28.723,M,0.8,"0061*65
",328252.58677187236,4689523.7390823625
162732.80,42.339023311666665,N,-71.084862635,W,5,17,0.9,4.881,M,-28.723,M,0.8,"0061*62
",328252.5818594076,4689523.768461549
162733.80,42.33902368333333,N,-71.08486266166666,W,5,17,0.9,4.892,M,-28.723,M,0.8,"0061*64
",328252.5806744612,4689523.809786164
162734.80,42.33902397833333,N,-71.084862605,W,5,17,0.9,4.943,M,-28.723,M,0.8,"0061*6A
",328252.5861459272,4689523.842429208
162735.80,42.33902418,N,-71.08486247833333,W,5,17,0.9,4.987,M,-28.723,M,0.8,"0061*69
",328252.5971300029,4689523.864566903
162736.80,42.339024208333335,N,-71.08486222666667,W,5,16,0.9,4.917,M,-28.723,M,0.8,"0061*60
",328252.6179398755,4689523.867204766
162737.80,42.339024806666664,N,-71.08486209333333,W,5,15,1.1,4.985,M,-28.723,M,0.8,"0061*61
",328252.63055313105,4689523.933375807
162738.80,42.33902491166667,N,-71.08486195,W,5,18,0.9,4.997,M,-28.723,M,0.8,"0061*60
",328252.6426470502,4689523.944745741
162739.80,42.339024755,N,-71.08486193833333,W,5,18,0.9,4.979,M,-28.723,M,0.8,"0061*67
",328252.64318163035,4689523.927325534
162740.80,42.33902492666667,N,-71.08486164833333,W,5,17,1.0,4.918,M,-28.723,M,0.8,"0061*60
",328252.66753970913,4689523.945802045
162741.80,42.339024986666665,N,-71.084861185,W,5,17,1.0,4.851,M,-28.723,M,0.8,"0061*6A
",328252.7058732619,4689523.951528708
162742.80,42.33902514333333,N,-71.08486070333333,W,5,17,1.0,4.792,M,-28.723,M,0.8,"0061*67
",328252.74598033057,4689523.967952437
162743.80,42.339025201666665,N,-71.08486033333334,W,5,17,1.0,4.728,M,-28.723,M,0.8,"0061*6D
",328252.77662038564,4689523.973682553
162744.80,42.33902526666667,N,-71.084860145,W,5,17,1.0,4.696,M,-28.723,M,0.8,"0061*66
",328252.7923125769,4689523.980519897
162745.80,42.339025248333336,N,-71.08486016333333,W,5,17,0.9,4.677,M,-28.723,M,0.8,"0061*65
",328252.7907523315,4689523.9785211515
162746.80,42.33902530666667,N,-71.08486027833334,W,5,17,0.9,4.675,M,-28.723,M,0.8,"0061*64
",328252.78143725195,4689523.98523091
162747.80,42.339025375,N,-71.08486032,W,5,17,0.9,4.658,M,-28.723,M,0.8,"0061*68
",328252.77819072484,4689523.992902967
162748.80,42.339025445,N,-71.08486039833333,W,5,17,0.9,4.616,M,-28.723,M,0.8,"0061*69
",328252.7719280732,4689524.000834159
162749.80,42.33902539166667,N,-71.08486049166666,W,5,18,0.9,4.583,M,-28.723,M,0.8,"0061*69
",328252.764093908,4689523.995100421
162750.80,42.339025246666665,N,-71.08486062833333,W,5,18,0.9,4.535,M,-28.723,M,0.8,"0061*68
",328252.75244029483,4689523.979275326
162751.80,42.339025168333336,N,-71.08486070666666,W,5,18,0.9,4.479,M,-28.723,M,0.8,"0061*6C
",328252.74577379075,4689523.9707352305
162752.80,42.33902514,N,-71.08486067333334,W,5,18,0.9,4.426,M,-28.723,M,0.8,"0061*6B
",328252.7484427055,4689523.967521699
