Timestamp,Latitude,Latitude Direction,Longitude,Longitude Direction,Fix Quality,Number of Satellites,Horizontal Dilution of Precision,Altitude,Altitude Units,Geoidal Separation,Geoidal Separation Units,Age of Differential GPS Data,Differential Reference Station ID,utm easting,utm northing
164044.80,42.33727447166667,N,-71.08702686333334,W,5,11,1.0,5.801,M,-28.727,M,0.8,"0061*60
",328069.52272596164,4689333.946864926
164045.80,42.33727445666667,N,-71.08702682333333,W,5,11,1.0,5.810,M,-28.727,M,0.8,"0061*6C
",328069.52598044265,4689333.945118412
164046.80,42.3372745,N,-71.087026765,W,5,11,1.0,5.814,M,-28.727,M,0.8,"0061*68
",328069.530904275,4689333.949812299
164047.80,42.33727445833333,N,-71.08702673666667,W,5,11,1.0,5.816,M,-28.727,M,0.8,"0061*62
",328069.5331249342,4689333.945128243
164048.80,42.33727448,N,-71.08702667166666,W,5,11,1.0,5.816,M,-28.727,M,0.8,"0061*6A
",328069.5385389448,4689333.947402732
164049.80,42.33727445833333,N,-71.08702663,W,5,11,1.0,5.828,M,-28.727,M,0.8,"0061*62
",328069.54191256093,4689333.944912567
164050.80,42.337274435,N,-71.08702660666667,W,5,11,1.0,5.838,M,-28.727,M,0.8,"0061*63
",328069.5437712638,4689333.942274398
164051.80,42.337274406666666,N,-71.087026585,W,5,11,1.0,5.838,M,-28.727,M,0.8,"0061*63
",328069.5454790337,4689333.939084389
164052.80,42.33727436666667,N,-71.08702656333334,W,5,11,1.0,5.846,M,-28.727,M,0.8,"0061*64
",328069.54715500586,4689333.9345988855
164053.80,42.33727431166667,N,-71.08702655166667,W,5,11,1.0,5.854,M,-28.727,M,0.8,"0061*61
",328069.54796626023,4689333.928467966
164054.80,42.33727433333333,N,-71.08702665166666,W,5,11,1.1,5.860,M,-28.727,M,0.8,"0061*66
",328069.5397869076,4689333.93107608
164055.80,42.337274271666665,N,-71.087026795,W,5,11,1.0,5.868,M,-28.727,M,0.8,"0061*6A
",328069.5278104675,4689333.924518284
164056.80,42.337274195,N,-71.08702690833333,W,5,11,1.0,5.871,M,-28.727,M,0.8,"0061*62
",328069.51826467074,4689333.916234192
164057.80,42.337274148333336,N,-71.08702702666666,W,5,10,1.1,5.871,M,-28.727,M,0.8,"0061*60
",328069.50838871114,4689333.911291483
164058.80,42.33727408166666,N,-71.08702711333333,W,5,10,1.1,5.873,M,-28.727,M,0.8,"0061*68
",328069.50106707436,4689333.904063896
164059.80,42.33727399166666,N,-71.08702726,W,5,10,1.1,5.878,M,-28.727,M,0.8,"0061*68
",328069.48873880366,4689333.894366638
164100.80,42.337273941666666,N,-71.08702741666667,W,5,10,1.1,5.880,M,-28.727,M,0.8,"0061*6C
",328069.4756957068,4689333.8891312955
164101.80,42.337273833333334,N,-71.08702756833334,W,5,10,1.1,5.873,M,-28.727,M,0.8,"0061*63
",328069.46290555043,4689333.877408372
164102.80,42.33727379,N,-71.08702771833333,W,5,10,1.1,5.869,M,-28.727,M,0.8,"0061*6D
",328069.4504298518,4689333.872899831
164103.80,42.33727374,N,-71.087027865,W,5,10,1.1,5.876,M,-28.727,M,0.8,"0061*6A
",328069.4382105967,4689333.867644269
164104.80,42.33727365666667,N,-71.08702799833334,W,5,10,1.1,5.873,M,-28.727,M,0.8,"0061*6E
",328069.42699894495,4689333.858660335
164105.80,42.33727362166667,N,-71.087028115,W,5,10,1.1,5.876,M,-28.727,M,0.8,"0061*63
",328069.41729209136,4689333.855009749
164106.80,42.337273515,N,-71.08702831166667,W,5,10,1.1,5.876,M,-28.727,M,0.8,"0061*6C
",328069.40079919714,4689333.843562884
164107.80,42.33727346,N,-71.087028385,W,5,09,1.3,5.878,M,-28.727,M,0.8,"0061*65
",328069.39460780815,4689333.837603832
164108.80,42.337273415,N,-71.08702856333333,W,5,09,1.3,5.881,M,-28.727,M,0.8,"0061*68
",328069.37979335,4689333.8329675095
164109.80,42.33727335166667,N,-71.08702871,W,5,09,1.3,5.878,M,-28.727,M,0.8,"0061*6E
",328069.3675377568,4689333.826231384
164110.80,42.337273276666664,N,-71.08702881833334,W,5,08,1.3,5.878,M,-28.727,M,0.8,"0061*65
",328069.35840842075,4689333.818122253
164111.80,42.33727326333333,N,-71.08702894333334,W,5,08,1.3,5.871,M,-28.727,M,0.8,"0061*69
",328069.34807407844,4689333.816894436
164112.80,42.337273196666665,N,-71.08702904833333,W,5,08,1.3,5.878,M,-28.727,M,0.8,"0061*6B
",328069.33924206824,4689333.809703919
164113.80,42.337273313333334,N,-71.08702883,W,5,08,1.4,5.829,M,-28.727,M,0.8,"0061*6C
",328069.3575472019,4689333.822217396
164114.80,42.33727332,N,-71.08702873333333,W,5,09,1.1,5.810,M,-28.727,M,0.8,"0061*6B
",328069.36552916013,4689333.822762221
164115.80,42.33727338,N,-71.08702858333334,W,5,10,1.1,5.782,M,-28.727,M,0.8,"0061*6B
",328069.3780502834,4689333.829121468
164116.80,42.33727335166667,N,-71.08702847166667,W,5,10,1.1,5.778,M,-28.727,M,0.8,"0061*68
",328069.3871726153,4689333.82574948
164117.80,42.33727341,N,-71.08702832,W,5,09,1.1,5.741,M,-28.727,M,0.8,"0061*61
",328069.39982650266,4689333.831920285
164118.80,42.33727342,N,-71.08702820666667,W,5,10,1.2,5.764,M,-28.727,M,0.8,"0061*6A
",328069.40919061226,4689333.8328015525
164119.80,42.33727344166667,N,-71.08702811,W,5,10,1.2,5.749,M,-28.727,M,0.8,"0061*67
",328069.4172134506,4689333.835012012
164120.80,42.33727351666667,N,-71.08702795333333,W,5,09,1.2,5.736,M,-28.727,M,0.8,"0061*64
",328069.430324679,4689333.843023415
164121.80,42.33727355833334,N,-71.08702783166666,W,5,10,1.1,5.715,M,-28.727,M,0.8,"0061*6C
",328069.4404616268,4689333.847404174
164122.80,42.33727357666667,N,-71.08702767333334,W,5,10,1.1,5.699,M,-28.727,M,0.8,"0061*6A
",328069.4535557254,4689333.849119803
164123.80,42.33727364166667,N,-71.087027505,W,5,10,1.1,5.679,M,-28.727,M,0.8,"0061*6E
",328069.4676008506,4689333.855997193
164124.80,42.33727371333333,N,-71.08702733833333,W,5,10,1.1,5.664,M,-28.727,M,0.8,"0061*60
",328069.4815268364,4689333.863618233
164125.80,42.33727377833333,N,-71.08702725,W,5,10,1.1,5.645,M,-28.727,M,0.8,"0061*68
",328069.4889812372,4689333.870657379
164126.80,42.33727380333333,N,-71.08702715166666,W,5,11,1.1,5.638,M,-28.727,M,0.8,"0061*67
",328069.4971504683,4689333.873234612
164127.80,42.33727383833333,N,-71.08702707333333,W,5,10,1.1,5.628,M,-28.727,M,0.8,"0061*66
",328069.5036992691,4689333.876962706
164128.80,42.33727388,N,-71.08702695333334,W,5,09,1.2,5.616,M,-28.727,M,0.8,"0061*60
",328069.51369890623,4689333.881346836
164129.80,42.33727395,N,-71.087026865,W,5,09,1.2,5.595,M,-28.727,M,0.8,"0061*69
",328069.5211669358,4689333.888941193
164130.80,42.337273966666665,N,-71.08702680833333,W,5,09,1.2,5.588,M,-28.727,M,0.8,"0061*66
",328069.52588078624,4689333.890677321
164131.80,42.33727399,N,-71.087026735,W,5,09,1.2,5.586,M,-28.727,M,0.8,"0061*64
",328069.53198587254,4689333.893120032
164132.80,42.33727399,N,-71.08702666,W,5,09,1.2,5.587,M,-28.727,M,0.8,"0061*66
",328069.53816467174,4689333.892968385
164133.80,42.337274013333335,N,-71.08702659833334,W,5,09,1.2,5.581,M,-28.727,M,0.8,"0061*60
",328069.54330861196,4689333.895434685
164134.80,42.33727403166667,N,-71.08702656,W,5,08,1.4,5.576,M,-28.727,M,0.8,"0061*61
",328069.5465166314,4689333.897392953
164135.80,42.33727407833333,N,-71.08702649,W,5,08,1.4,5.561,M,-28.727,M,0.8,"0061*64
",328069.5524106964,4689333.902433392
164136.80,42.3372741,N,-71.087026465,W,5,09,1.2,5.556,M,-28.727,M,0.8,"0061*62
",328069.55452934373,4689333.90478876
164137.80,42.337274105,N,-71.08702644166667,W,5,09,1.2,5.553,M,-28.727,M,0.8,"0061*68
",328069.55646526464,4689333.905296793
164138.80,42.337274091666664,N,-71.08702640333334,W,5,09,1.2,5.558,M,-28.727,M,0.8,"0061*6C
",328069.5595869816,4689333.9037387185
164139.80,42.33727407333333,N,-71.08702639333333,W,5,09,1.2,5.559,M,-28.727,M,0.8,"0061*6F
",328069.56036085676,4689333.901682723
164140.80,42.337274075,N,-71.08702636666666,W,5,09,1.2,5.556,M,-28.727,M,0.8,"0061*68
",328069.5625623057,4689333.901813875
164141.80,42.33727411666667,N,-71.08702635166667,W,5,09,1.2,5.546,M,-28.727,M,0.8,"0061*6C
",328069.5639116223,4689333.90641031
164142.80,42.33727415,N,-71.08702641833334,W,5,09,1.2,5.538,M,-28.727,M,0.8,"0061*6C
",328069.5585101991,4689333.91024652
164143.80,42.33727414333333,N,-71.08702640833333,W,5,09,1.2,5.538,M,-28.727,M,0.8,"0061*6F
",328069.55931587203,4689333.909486018
164144.80,42.33727419,N,-71.0870264,W,5,09,1.2,5.529,M,-28.727,M,0.8,"0061*67
",328069.56012958597,4689333.914651146
164145.80,42.33727418833333,N,-71.0870264,W,5,09,1.2,5.524,M,-28.727,M,0.8,"0061*6C
",328069.56012504373,4689333.914466074
164146.80,42.337274195,N,-71.08702636333334,W,5,10,1.1,5.519,M,-28.727,M,0.8,"0061*63
",328069.5631639591,4689333.915132218
164147.80,42.33727424833333,N,-71.08702635833333,W,5,10,1.1,5.509,M,-28.727,M,0.8,"0061*65
",328069.56372123153,4689333.921044367
164148.80,42.33727428,N,-71.08702636,W,5,10,1.1,5.505,M,-28.727,M,0.8,"0061*66
",328069.56367022765,4689333.924564078
164149.80,42.337274305,N,-71.08702639833334,W,5,09,1.2,5.507,M,-28.727,M,0.8,"0061*66
",328069.56058030634,4689333.927417646
164150.80,42.337274271666665,N,-71.08702644166667,W,5,09,1.2,5.512,M,-28.727,M,0.8,"0061*6D
",328069.55691948807,4689333.923803854
164151.80,42.33727427666667,N,-71.08702646,W,5,09,1.2,5.509,M,-28.727,M,0.8,"0061*61
",328069.55542274157,4689333.924396136
164152.80,42.337274275,N,-71.08702648666667,W,5,09,1.2,5.504,M,-28.727,M,0.8,"0061*66
",328069.55322129256,4689333.924264984
164153.80,42.337274308333335,N,-71.08702648666667,W,5,09,1.2,5.512,M,-28.727,M,0.8,"0061*6E
",328069.55331213726,4689333.927966396
164154.80,42.33727433666667,N,-71.087026475,W,5,09,1.2,5.501,M,-28.727,M,0.8,"0061*61
",328069.5543505013,4689333.931089007
164155.80,42.337274326666666,N,-71.08702650166667,W,5,10,1.1,5.504,M,-28.727,M,0.8,"0061*6D
",328069.5521263412,4689333.930032503
164156.80,42.33727435,N,-71.08702651,W,5,10,1.1,5.502,M,-28.727,M,0.8,"0061*62
",328069.55150339904,4689333.93264034
164157.80,42.33727434,N,-71.08702649166666,W,5,10,1.1,5.497,M,-28.727,M,0.8,"0061*60
",328069.55298651883,4689333.931492847
164158.80,42.33727431166667,N,-71.0870265,W,5,10,1.1,5.505,M,-28.727,M,0.8,"0061*60
",328069.5522227674,4689333.928363497
164159.80,42.337274308333335,N,-71.08702651,W,5,10,1.1,5.506,M,-28.727,M,0.8,"0061*66
",328069.5513898431,4689333.928013576
164200.80,42.33727431333333,N,-71.08702654,W,5,10,1.1,5.510,M,-28.727,M,0.8,"0061*63
",328069.5489319506,4689333.928629446
164201.80,42.33727431,N,-71.08702656333334,W,5,10,1.1,5.506,M,-28.727,M,0.8,"0061*66
",328069.5470005699,4689333.928306484
164202.80,42.33727425166666,N,-71.08702653333333,W,5,10,1.1,5.495,M,-28.727,M,0.8,"0061*6D
",328069.5493131131,4689333.921768353
164203.80,42.33727431166667,N,-71.08702655666667,W,5,10,1.1,5.488,M,-28.727,M,0.8,"0061*6E
",328069.54755433934,4689333.928478076
164204.80,42.337274265,N,-71.08702657333333,W,5,10,1.1,5.483,M,-28.727,M,0.8,"0061*66
",328069.5460540919,4689333.923329798
164205.80,42.33727425166666,N,-71.08702662166667,W,5,10,1.1,5.473,M,-28.727,M,0.8,"0061*64
",328069.54203585954,4689333.921946961
164206.80,42.33727424,N,-71.087026655,W,5,10,1.1,5.471,M,-28.727,M,0.8,"0061*6F
",328069.5392579299,4689333.9207188655
164207.80,42.33727420333334,N,-71.08702664,W,5,10,1.1,5.473,M,-28.727,M,0.8,"0061*6A
",328069.5403937594,4689333.916616983
164208.80,42.33727423333333,N,-71.08702665333334,W,5,10,1.1,5.466,M,-28.727,M,0.8,"0061*62
",328069.5393770673,4689333.919975213
164209.80,42.33727423,N,-71.087026645,W,5,10,1.1,5.457,M,-28.727,M,0.8,"0061*6A
",328069.5400545163,4689333.919588222
164210.80,42.33727421166667,N,-71.08702664666667,W,5,10,1.1,5.458,M,-28.727,M,0.8,"0061*6C
",328069.53986724326,4689333.917555816
164211.80,42.337274255,N,-71.08702669333333,W,5,10,1.1,5.443,M,-28.727,M,0.8,"0061*69
",328069.5361407552,4689333.92246201
164212.80,42.337274173333334,N,-71.08702671833333,W,5,10,1.1,5.448,M,-28.727,M,0.8,"0061*66
",328069.5338585853,4689333.9134441
164213.80,42.337274216666664,N,-71.08702668833334,W,5,10,1.1,5.443,M,-28.727,M,0.8,"0061*6B
",328069.5364482027,4689333.9181952765
164214.80,42.337274238333336,N,-71.08702664833334,W,5,10,1.1,5.432,M,-28.727,M,0.8,"0061*67
",328069.5398026128,4689333.920520315
164215.80,42.33727424833333,N,-71.08702666666667,W,5,10,1.1,5.416,M,-28.727,M,0.8,"0061*61
",328069.53831949295,4689333.921667809
164216.80,42.337274261666664,N,-71.08702667166666,W,5,10,1.1,5.404,M,-28.727,M,0.8,"0061*6D
",328069.53794391203,4689333.923158484
164217.80,42.337274265,N,-71.08702667833333,W,5,10,1.1,5.408,M,-28.727,M,0.8,"0061*6A
",328069.5374037672,4689333.923542104
164218.80,42.337274225,N,-71.08702667166666,W,5,10,1.1,5.411,M,-28.727,M,0.8,"0061*63
",328069.5378439829,4689333.919086931
164219.80,42.33727425666667,N,-71.08702669666667,W,5,10,1.1,5.405,M,-28.727,M,0.8,"0061*6A
",328069.5358706828,4689333.922653821
164220.80,42.33727429,N,-71.087026705,W,5,10,1.1,5.402,M,-28.727,M,0.8,"0061*6D
",328069.53527499613,4689333.926372084
164221.80,42.337274325,N,-71.08702668166667,W,5,10,1.1,5.402,M,-28.727,M,0.8,"0061*6B
",328069.5372926751,4689333.930211388
164222.80,42.33727435833333,N,-71.08702662333333,W,5,10,1.1,5.390,M,-28.727,M,0.8,"0061*6F
",328069.5421892562,4689333.9337948505
164223.80,42.337274433333334,N,-71.08702651166666,W,5,10,1.1,5.367,M,-28.727,M,0.8,"0061*60
",328069.55159320444,4689333.941897241
164224.80,42.337274423333334,N,-71.08702651333333,W,5,10,1.1,5.368,M,-28.727,M,0.8,"0061*60
",328069.5514286427,4689333.940790188
164225.80,42.33727441,N,-71.08702649833333,W,5,10,1.1,5.370,M,-28.727,M,0.8,"0061*62
",328069.55262806546,4689333.939279294
164226.80,42.337274485,N,-71.08702647166666,W,5,10,1.1,5.358,M,-28.727,M,0.8,"0061*6A
",328069.5550293748,4689333.947553551
164227.80,42.337274495,N,-71.08702643166667,W,5,10,1.1,5.352,M,-28.727,M,0.8,"0061*60
",328069.55835198716,4689333.948583096
164228.80,42.337274541666666,N,-71.08702640333334,W,5,10,1.1,5.338,M,-28.727,M,0.8,"0061*61
",328069.5608133847,4689333.9537077835
164229.80,42.337274635,N,-71.08702631666667,W,5,10,1.1,5.328,M,-28.727,M,0.8,"0061*6F
",328069.5682076971,4689333.9638965
164230.80,42.337274621666666,N,-71.08702629166666,W,5,10,1.1,5.332,M,-28.727,M,0.8,"0061*6A
",328069.5702309618,4689333.962365386
164231.80,42.33727468666667,N,-71.08702624166666,W,5,10,1.1,5.327,M,-28.727,M,0.8,"0061*64
",328069.5745273097,4689333.969482042
164232.80,42.33727473,N,-71.087026205,W,5,10,1.1,5.315,M,-28.727,M,0.8,"0061*6E
",328069.57766615413,4689333.9742197385
164233.80,42.3372748,N,-71.08702611166666,W,5,10,1.1,5.307,M,-28.727,M,0.8,"0061*6E
",328069.5855461046,4689333.981803988
164234.80,42.33727497333334,N,-71.08702799833334,W,4,10,1.1,5.202,M,-28.727,M,0.8,"0061*6A
",328069.43058731256,4689334.004866119
164235.80,42.337274961666665,N,-71.08702800166667,W,4,10,1.1,5.205,M,-28.727,M,0.8,"0061*6E
",328069.4302809044,4689334.003577366
164236.80,42.33727499,N,-71.08702798,W,4,12,1.0,5.204,M,-28.727,M,0.8,"0061*6C
",328069.43214311026,4689334.006679755
164237.80,42.33727499166667,N,-71.08702795333333,W,4,12,1.0,5.203,M,-28.727,M,0.8,"0061*6E
",328069.4343445592,4689334.006810907
164238.80,42.337274986666664,N,-71.08702793666667,W,4,12,1.0,5.211,M,-28.727,M,0.8,"0061*64
",328069.43570399936,4689334.006221995
164239.80,42.337275006666665,N,-71.08702793833334,W,4,11,1.0,5.204,M,-28.727,M,0.8,"0061*64
",328069.43562119995,4689334.008446213
164240.80,42.33727501833334,N,-71.08702796333333,W,4,11,1.0,5.200,M,-28.727,M,0.8,"0061*60
",328069.4335933973,4689334.009792255
164241.80,42.337275015,N,-71.087027965,W,4,11,1.0,5.206,M,-28.727,M,0.8,"0061*6F
",328069.4334470045,4689334.0094254855
164242.80,42.337275008333336,N,-71.08702794833333,W,4,11,1.0,5.209,M,-28.727,M,0.8,"0061*6E
",328069.4348019025,4689334.008651502
164243.80,42.33727499,N,-71.08702791,W,4,10,1.1,5.212,M,-28.727,M,0.8,"0061*68
",328069.43790999264,4689334.006538216
164244.80,42.337275,N,-71.087027945,W,4,11,1.0,5.213,M,-28.727,M,0.8,"0061*68
",328069.43505380594,4689334.00771941
164245.80,42.33727502,N,-71.08702791,W,4,11,1.0,5.209,M,-28.727,M,0.8,"0061*62
",328069.43799175293,4689334.009869488
164246.80,42.33727502833333,N,-71.08702794666667,W,4,11,1.0,5.215,M,-28.727,M,0.8,"0061*65
",328069.4349937177,4689334.010868981
164247.80,42.33727500333333,N,-71.08702794166666,W,4,11,1.0,5.212,M,-28.727,M,0.8,"0061*6A
",328069.435337503,4689334.008082811
164248.80,42.33727500333333,N,-71.08702796,W,4,11,1.0,5.217,M,-28.727,M,0.8,"0061*62
",328069.4338271298,4689334.00811988
164249.80,42.33727502666667,N,-71.08702792833333,W,4,11,1.0,5.216,M,-28.727,M,0.8,"0061*64
",328069.43649954867,4689334.01064684
164250.80,42.33727502166667,N,-71.08702791833333,W,4,11,1.0,5.217,M,-28.727,M,0.8,"0061*6E
",328069.43730975955,4689334.010071409
164251.80,42.337274995,N,-71.08702797666666,W,4,11,1.0,5.215,M,-28.727,M,0.8,"0061*63
",328069.4324313516,4689334.007228227
164252.80,42.33727500166667,N,-71.087028005,W,4,11,1.0,5.211,M,-28.727,M,0.8,"0061*61
",328069.4301153056,4689334.008025799
164253.80,42.33727499,N,-71.087027995,W,4,11,1.0,5.219,M,-28.727,M,0.8,"0061*6E
",328069.43090735166,4689334.006710084
164254.80,42.33727497,N,-71.08702795333333,W,4,10,1.1,5.228,M,-28.727,M,0.8,"0061*67
",328069.4342855101,4689334.00440499
164255.80,42.337274971666666,N,-71.08702792666666,W,4,10,1.1,5.229,M,-28.727,M,0.8,"0061*60
",328069.4364869611,4689334.00453614
164256.80,42.33727496666667,N,-71.08702789166666,W,4,09,1.1,5.217,M,-28.727,M,0.8,"0061*60
",328069.4393567745,4689334.00391016
164257.80,42.337274961666665,N,-71.087027935,W,4,09,1.1,5.217,M,-28.727,M,0.8,"0061*68
",328069.43577317416,4689334.003442567
164258.80,42.33727494666667,N,-71.08702794833333,W,4,09,1.1,5.225,M,-28.727,M,0.8,"0061*60
",328069.43463383964,4689334.00180389
164259.80,42.337274975,N,-71.08702794,W,4,10,1.1,5.240,M,-28.727,M,0.8,"0061*64
",328069.43539759115,4689334.004933242
164300.80,42.33727496666667,N,-71.08702795166667,W,4,10,1.1,5.233,M,-28.727,M,0.8,"0061*6C
",328069.4344137319,4689334.004031478
164301.80,42.33727494,N,-71.08702792833333,W,4,10,1.1,5.232,M,-28.727,M,0.8,"0061*62
",328069.4362633523,4689334.001023168
164302.80,42.33727490333333,N,-71.08702797666666,W,4,10,1.1,5.238,M,-28.727,M,0.8,"0061*63
",328069.43218152854,4689333.997049344
164303.80,42.33727489166667,N,-71.08702796666667,W,4,10,1.1,5.233,M,-28.727,M,0.8,"0061*6F
",328069.43297357264,4689333.995733629
164304.80,42.337274918333335,N,-71.08702796,W,4,10,1.1,5.238,M,-28.727,M,0.8,"0061*68
",328069.4335954756,4689333.998681279
164305.80,42.33727492,N,-71.08702794166666,W,4,10,1.1,5.240,M,-28.727,M,0.8,"0061*67
",328069.435110391,4689333.998829279
164306.80,42.337274898333334,N,-71.08702798166667,W,4,10,1.1,5.237,M,-28.727,M,0.8,"0061*6B
",328069.43175598094,4689333.996504242
164307.80,42.33727491166667,N,-71.08702797,W,4,10,1.1,5.241,M,-28.727,M,0.8,"0061*69
",328069.4327534648,4689333.997961218
164308.80,42.337274838333336,N,-71.087028005,W,4,10,1.1,5.237,M,-28.727,M,0.8,"0061*61
",328069.4296701662,4689333.989888879
164309.80,42.33727482166667,N,-71.08702798,W,4,10,1.1,5.245,M,-28.727,M,0.8,"0061*61
",328069.4316843443,4689333.987987624
164310.80,42.337274836666666,N,-71.087028035,W,4,10,1.1,5.240,M,-28.727,M,0.8,"0061*69
",328069.42719410267,4689333.989764467
164311.80,42.337274951666664,N,-71.08702794166666,W,4,09,1.2,5.197,M,-28.727,M,0.8,"0061*61
",328069.4351966936,4689334.002345621
164312.80,42.337274916666665,N,-71.08702796333333,W,4,09,1.2,5.205,M,-28.727,M,0.8,"0061*65
",328069.4333163209,4689333.998502947
164313.80,42.33727486833333,N,-71.08702799666666,W,4,09,1.2,5.215,M,-28.727,M,0.8,"0061*6D
",328069.43043846206,4689333.993203299
164314.80,42.33727489,N,-71.08702801333334,W,4,09,1.2,5.209,M,-28.727,M,0.8,"0061*65
",328069.42912444216,4689333.995642916
164315.80,42.33727489166667,N,-71.08702802166667,W,4,09,1.2,5.211,M,-28.727,M,0.8,"0061*66
",328069.42844245094,4689333.995844837
164316.80,42.33727487666667,N,-71.087028005,W,4,09,1.2,5.204,M,-28.727,M,0.8,"0061*62
",328069.4297746377,4689333.994145503
164317.80,42.33727489,N,-71.08702805,W,4,09,1.2,5.209,M,-28.727,M,0.8,"0061*6D
",328069.42610369576,4689333.995717055
164318.80,42.33727487666667,N,-71.08702804333333,W,4,09,1.2,5.204,M,-28.727,M,0.8,"0061*6B
",328069.426616585,4689333.994223013
164319.80,42.33727485,N,-71.08702804166667,W,4,09,1.2,5.205,M,-28.727,M,0.8,"0061*6D
",328069.42668121547,4689333.991258511
164320.80,42.337274836666666,N,-71.08702804333333,W,4,10,1.1,5.208,M,-28.727,M,0.8,"0061*61
",328069.4265075713,4689333.989781315
164321.80,42.337274898333334,N,-71.08702809666667,W,4,10,1.1,5.203,M,-28.727,M,0.8,"0061*6A
",328069.4222818187,4689333.996736769
164322.80,42.33727488,N,-71.087028135,W,4,10,1.1,5.205,M,-28.727,M,0.8,"0061*6B
",328069.4190737993,4689333.9947785
164323.80,42.337274845,N,-71.08702811333333,W,4,10,1.1,5.207,M,-28.727,M,0.8,"0061*62
",328069.42076340015,4689333.990848209
164324.80,42.33727486,N,-71.087028095,W,4,10,1.1,5.206,M,-28.727,M,0.8,"0061*68
",328069.4223146556,4689333.992476773
164325.80,42.337274875,N,-71.08702809333333,W,4,10,1.1,5.211,M,-28.727,M,0.8,"0061*6E
",328069.42249284196,4689333.994139039
164326.80,42.337274883333336,N,-71.08702811166667,W,4,10,1.1,5.207,M,-28.727,M,0.8,"0061*6C
",328069.4210051779,4689333.995101463
164327.80,42.337274855,N,-71.08702815166667,W,4,10,1.1,5.212,M,-28.727,M,0.8,"0061*61
",328069.4176325988,4689333.9920361405
164328.80,42.337274861666664,N,-71.08702813333333,W,4,10,1.1,5.216,M,-28.727,M,0.8,"0061*6E
",328069.4191611409,4689333.992739354
164329.80,42.337274861666664,N,-71.08702810166666,W,4,09,1.2,5.219,M,-28.727,M,0.8,"0061*64
",328069.42176997056,4689333.992675325
164330.80,42.33727484,N,-71.087028125,W,4,10,1.1,5.226,M,-28.727,M,0.8,"0061*6C
",328069.4197886274,4689333.990316586
164331.80,42.33727489166667,N,-71.087028095,W,4,10,1.1,5.219,M,-28.727,M,0.8,"0061*63
",328069.4224009581,4689333.995993115
164332.80,42.33727485833333,N,-71.08702813,W,4,10,1.1,5.230,M,-28.727,M,0.8,"0061*64
",328069.4194266732,4689333.992362471
164333.80,42.33727488833333,N,-71.08702813,W,4,10,1.1,5.231,M,-28.727,M,0.8,"0061*60
",328069.41950843344,4689333.995693743
164334.80,42.33727487666667,N,-71.08702813,W,4,10,1.1,5.230,M,-28.727,M,0.8,"0061*62
",328069.41947663785,4689333.99439825
164335.80,42.337274885,N,-71.08702814833333,W,4,10,1.1,5.235,M,-28.727,M,0.8,"0061*6E
",328069.41798897367,4689333.995360671
164336.80,42.33727488833333,N,-71.08702814166666,W,4,10,1.1,5.237,M,-28.727,M,0.8,"0061*61
",328069.4185472854,4689333.995717334
164337.80,42.337274895,N,-71.08702816833333,W,4,10,1.1,5.248,M,-28.727,M,0.8,"0061*61
",328069.4163685455,4689333.996511535
164338.80,42.33727491,N,-71.08702812666667,W,4,10,1.1,5.238,M,-28.727,M,0.8,"0061*6E
",328069.4198420951,4689333.998092921
164339.80,42.33727492,N,-71.08702812833333,W,4,10,1.1,5.237,M,-28.727,M,0.8,"0061*64
",328069.41973204224,4689333.999206714
164340.80,42.33727495,N,-71.08702814166666,W,4,10,1.1,5.240,M,-28.727,M,0.8,"0061*67
",328069.4187153482,4689334.002564946
164341.80,42.33727490333333,N,-71.08702818833333,W,4,10,1.1,5.245,M,-28.727,M,0.8,"0061*6C
",328069.41474357725,4689333.9974773275
164342.80,42.33727496666667,N,-71.08702808166667,W,4,10,1.1,5.235,M,-28.727,M,0.8,"0061*68
",328069.4237038089,4689334.004294335
164343.80,42.337274963333336,N,-71.08702811166667,W,4,10,1.1,5.240,M,-28.727,M,0.8,"0061*60
",328069.4212232053,4689334.003984853
164344.80,42.33727493833333,N,-71.08702809,W,4,11,1.0,5.244,M,-28.727,M,0.8,"0061*69
",328069.42294005957,4689334.001164983
164345.80,42.337275088333335,N,-71.08702792166666,W,4,11,1.0,5.185,M,-28.727,M,0.8,"0061*65
",328069.4372168365,4689334.017480973
164346.80,42.33727513833333,N,-71.08702791,W,4,11,1.0,5.193,M,-28.727,M,0.8,"0061*68
",328069.4383142518,4689334.023009501
164347.80,42.337275143333336,N,-71.08702788666666,W,4,11,1.0,5.199,M,-28.727,M,0.8,"0061*65
",328069.44025017053,4689334.023517534
164348.80,42.337275168333335,N,-71.08702787666667,W,4,11,1.0,5.203,M,-28.727,M,0.8,"0061*61
",328069.4411421459,4689334.0262733735
164349.80,42.33727514833333,N,-71.08702790333334,W,4,11,1.0,5.201,M,-28.727,M,0.8,"0061*61
",328069.43889073026,4689334.024106446
164350.80,42.33727514,N,-71.08702794833333,W,4,11,1.0,5.208,M,-28.727,M,0.8,"0061*64
",328069.43516073923,4689334.023272082
164351.80,42.33727516166667,N,-71.08702789666667,W,4,11,1.0,5.205,M,-28.727,M,0.8,"0061*6E
",328069.4394762954,4689334.02557353
164352.80,42.337275105,N,-71.08702787166666,W,4,11,1.0,5.217,M,-28.727,M,0.8,"0061*6F
",328069.4413814597,4689334.019230582
